Cell Index,UMAP X,UMAP Y,"Cell type label (HeLa, 0; NIH3T3, 1)",C10H14N5O7P - AMP,C10H17N3O6S - Glutathione,C11H11ClN2O2 - C11H11ClN2O2,C16H30O2 - 4 possible acid,C18H13NO4 - C18H13NO4,C18H32O2 - Linoleic acid,C18H34O2 - Oleic acid,C18H36O2 - 3 possible FA,C19H37O6P - C19H37O6P,C19H37O7P - C19H37O7P,C19H39O7P - LPA(16:0),C20H30O2 - EPA,C20H32O2 - Arachidonic,C20H34O2 - ETrE,C21H37O6P - CPA(18:2),C21H39O6P - CPA(18:1),C21H39O7P - LPA(18:2),C21H41O6P - C21H41O6P,C21H41O7P - LPA(18:1)/DHAP(18:0),C21H43O7P - LPA(18:0),C21H44NO6P - C21H44NO6P,C21H44NO7P - LPE(16:0),C22H30N2O5 - C22H28N2O5,C22H32O2 - DHA,C22H34O2 - DPA,C23H43O7P - C23H43O7P,C23H46NO7P - LPE(18:1),C23H48NO7P - LPE(18:0),C25H44NO7P - LPE(20:4),C25H50NO7P - LPE(20:1),C27H44NO7P - C27H44NO7P,C27H46NO7P - C27H46NO7P,C27H48NO7P - C27H48NO7P,C27H51O12P - PI(18:1),C27H53O12P - PI(18:0),C29H49O12P - PI(20:4),C30H39N3O7 - C30H39N3O7,C34H68NO6P - C34H68NO6P,C35H67O8P - PA(32:1),C35H69O8P - C35H69O8P,C36H69O8P - PA(33:1),C37H69O8P - PA(34:2),C37H71O8P - PA(34:1),C37H74NO8P - PE(32:0),C38H71O8P - C38H71O8P,C38H73O8P - PA(35:1),C39H69O8P - PA(36:4),C39H71O8P - PA(36:3),C39H73O8P - PA(36:2),C39H74NO8P - PE(34:2),C39H75O8P - C39H75O8P,C39H76NO8P - PE(34:1),C40H76NO10P - PS(34:1),C40H77O10P - PG(34:1),C40H78NO8P - PC(32:1),C41H71O8P - PA(38:4)(2-),C41H73O8P - PA(38:4),C41H74NO7P - C41H74NO7P,C41H74NO8P - PE(36:4),C41H75O8P - C41H75O8P,C41H78NO8P - PE(36:2),C41H80NO8P - PE(36:1),C42H80NO10P - PS(36:1),C42H82NO6P - CerP(d18:1/24:0),C43H73O8P - PA(40:6),C43H75O8P - PA(40:4),C43H76NO7P - PE(38:5),C43H76NO8P - PE(38:5),C43H78NO7P - C43H78NO7P,C43H78NO8P - PE(38:4),C43H79O13P - PI(34:2),C43H81O13P - PI(34:1),C43H82NO8P - PE(38:2),C44H78NO10P - PS(38:4),C44H84NO6P - C44H84NO6P,C45H78NO8P - PE(40:6),C45H79O13P - PI(36:4),C45H80NO8P - PE(40:5),C45H81O13P - PI(36:3),C45H82NO8P - PE(40:4),C47H81O13P - PI(38:5),C47H85O13P - PI(38:3),C5H14NO6P - Glycerylphosphorylethanolamine,C6H11O8P - Inositol cyclic phosphate,C6H13O7P - Mevalonic acid-5P,C6H13O9P - Hexose-phosphate,C6H14NO7P - C6H14NO7P,C9H19O11P - C9H19O11P
378,11.976739,5.4446983,0,5.64179563522338,0,9.47649765014648,6.09409046173095,0,0,7.3460841178894,7.60348796844482,7.07653999328613,0,5.8657636642456,4.70141744613647,6.54651975631713,0,0,6.64630937576293,0,6.7443675994873,5.59665632247924,5.99119281768798,4.59406042098999,0,0,5.67693376541137,5.02058219909668,0,5.65677213668823,6.46221733093261,0,0,0,5.02134323120117,0,0,6.07466840744018,0,0,7.0699610710144,5.0565538406372,6.25101566314697,0,5.70953512191772,6.47168159484863,5.03403568267822,0,0,0,0,5.79403638839721,0,4.68860340118408,6.41116666793823,0,4.92302560806274,0,5.59222793579101,0,4.55511569976806,4.67183589935302,0,5.67320346832275,6.5561294555664,0,0,4.8802785873413,0,0,5.13084840774536,0,6.84694385528564,0,0,0,0,0,4.83376598358154,4.99321889877319,4.77723407745361,0,0,6.00889253616333,0,6.67329359054565,7.39015913009643,4.77420854568481,6.67767333984375,4.66271209716796,5.14766693115234
379,8.760331,13.0610485,1,4.51953840255737,4.37795162200927,9.55234241485595,6.19925642013549,4.37795162200927,0,7.14230632781982,7.14024019241333,7.23603105545043,0,5.99886846542358,0,6.53045558929443,0,0,6.26842021942138,0,6.93521976470947,4.84674835205078,0,0,4.64547491073608,0,4.52782487869262,0,0,5.76546287536621,6.0604772567749,5.19276714324951,4.96754789352417,0,4.89361333847045,0,0,5.71048831939697,0,0,4.57633686065673,6.06054925918579,6.11088943481445,0,4.83905363082885,6.74772262573242,0,0,0,0,0,6.05513715744018,0,4.9153938293457,5.98030090332031,5.64258193969726,0,0,0,4.79551839828491,0,0,0,6.42337751388549,6.71862649917602,4.81144571304321,0,0,0,0,5.17043828964233,0,6.03218364715576,0,6.41065120697021,5.15596628189086,4.6465196609497,0,0,0,0,0,0,0,0,6.80881881713867,8.05610656738281,4.43238449096679,7.26013469696044,4.78561830520629,0
380,-1.5652124,8.776654,1,5.23071241378784,0,9.55588722229003,5.4489369392395,0,4.80903196334838,6.5821304321289,6.56027317047119,6.9915337562561,3.30256700515747,5.4808611869812,0,5.82421970367431,0,3.56639146804809,6.67775774002075,3.37102484703063,6.84700775146484,5.93869018554687,5.14561033248901,0,5.01163530349731,0,3.47547245025634,0,4.17535305023193,5.35808277130126,6.05894184112548,5.69455051422119,5.13289594650268,3.76582717895507,0,0,3.83601450920105,6.01951742172241,3.5736174583435,3.60092997550964,5.20194005966186,5.18253803253173,3.97839856147766,3.6543128490448,5.80339097976684,6.29385614395141,4.38550090789794,3.80241775512695,4.72696304321289,0,4.93790054321289,6.26069593429565,3.7728202342987,5.40190410614013,6.09194135665893,4.90810298919677,5.42386102676391,0,3.55777430534362,3.80326509475708,3.54602646827697,5.10590600967407,3.64052367210388,5.75285959243774,6.23605728149414,4.9805154800415,4.45653867721557,0,0,0,5.85782814025878,0,6.23054122924804,3.88307476043701,6.71260738372802,3.59123134613037,0,0,3.54466390609741,4.44638442993164,3.9441499710083,0,0,5.86025810241699,0,6.50227975845336,8.10315418243408,5.21552610397338,7.38468170166015,5.38529300689697,5.59000635147094
381,3.5915656,2.3203113,0,5.72904729843139,4.84582233428955,8.81779956817627,6.06530809402465,0,0,7.14651298522949,7.24555730819702,7.04062747955322,5.52037954330444,5.99019765853881,0,6.86039876937866,0,0,6.80786657333374,0,6.7563190460205,5.97649765014648,5.66306161880493,0,5.6017575263977,0,6.10751104354858,5.78628063201904,0,6.08947277069091,6.47151851654052,5.98202896118164,5.55171489715576,4.7034592628479,4.39440488815307,4.39890909194946,0,6.65170621871948,5.73599624633789,0,6.37224817276001,5.72267913818359,0,4.58608436584472,5.67481470108032,6.5337905883789,4.18505525588989,4.36737585067749,0,4.47650957107543,4.84556722640991,6.19864225387573,0,0,5.64115619659423,0,4.62177276611328,0,5.58922672271728,4.70270538330078,4.261962890625,4.98901605606079,0,6.16621541976928,6.65299892425537,0,0,0,0,4.37946033477783,6.23727321624755,4.40108823776245,6.89959859848022,0,4.68635606765747,5.82962036132812,4.82661724090576,4.19044733047485,5.85802030563354,0,6.09669923782348,0,5.55748701095581,6.89015531539917,0,6.71637201309204,8.00587749481201,5.65271139144897,7.3561315536499,4.8364233970642,6.12469577789306
382,3.9753544,2.7452533,0,0,4.86948299407959,9.2898244857788,6.20928049087524,4.86948299407959,4.93719911575317,7.17511177062988,7.32381534576416,6.96991539001464,4.62604045867919,5.53841304779052,4.7167272567749,6.90702724456787,4.92961263656616,4.49712371826171,6.84935855865478,0,6.7212700843811,5.7883915901184,6.18428421020507,0,5.56141376495361,0,4.91452169418335,5.62717723846435,0,6.07629108428955,6.81864547729492,4.44270753860473,4.76809930801391,0,0,0,4.9534888267517,6.91019105911254,0,4.71021938323974,6.3583927154541,4.75223731994628,6.42335271835327,4.54333209991455,4.81443691253662,6.30874490737915,0,0,0,0,4.32123804092407,4.96965456008911,0,0,6.10898351669311,0,4.82072877883911,0,4.54169178009033,4.8060655593872,0,5.63983583450317,4.80472469329834,5.5544090270996,6.67406177520751,4.33214902877807,4.46794033050537,4.56419515609741,0,0,5.8103346824646,0,6.27760553359985,0,0,0,0,0,5.57184076309204,0,4.99159097671508,0,0,7.048020362854,0,6.59833669662475,7.7855167388916,4.53461074829101,7.05587291717529,5.00496244430542,4.8796362876892
383,16.413235,11.851372,0,0,0,9.97684574127197,5.69359540939331,0,0,5.9125018119812,6.6707911491394,6.82810926437377,0,0,0,5.93446397781372,4.32936429977417,0,6.48955106735229,0,6.7262692451477,5.4389944076538,4.70147657394409,0,0,0,4.32225275039672,0,0,5.00037765502929,5.63693189620971,0,4.23850345611572,0,0,0,0,6.23297071456909,0,0,5.71772813796997,4.3964819908142,5.53577470779418,0,0,6.41735696792602,0,0,0,0,0,6.07017564773559,0,0,5.95120573043823,0,4.45535564422607,0,0,0,0,0,0,4.31135463714599,5.7029218673706,0,0,0,0,0,0,0,5.95718002319335,0,4.57345867156982,0,0,0,0,0,0,0,0,5.60021686553955,0,6.97829484939575,7.77035903930664,4.67906904220581,6.88524293899536,4.56281614303588,4.2565369606018
384,1.0284573,5.198647,1,4.59160804748535,4.17366695404052,9.34364891052246,5.81445884704589,4.17366695404052,5.23486137390136,7.38164567947387,6.888765335083,6.30835437774658,0,5.24954986572265,5.46738576889038,6.68004846572876,0,4.22208452224731,6.42430019378662,0,6.14421510696411,6.08842658996582,5.28844833374023,4.37703371047973,4.41210317611694,0,4.74623298645019,4.64741563796997,4.53827857971191,5.89540910720825,5.99906873703002,5.88743162155151,5.57426166534423,4.71385717391967,0,0,5.31852197647094,6.09071540832519,0,0,4.20796728134155,5.53585052490234,0,4.24769115447998,4.38668012619018,6.0279517173767,4.71347379684448,4.02782678604126,4.34110021591186,0,4.47829818725585,6.05045080184936,4.02184629440307,4.55869340896606,6.37905693054199,4.41662788391113,5.85296821594238,0,4.17372798919677,4.44267272949218,0,4.63593339920043,0,5.96297788619995,6.44027423858642,5.4400610923767,4.54017400741577,4.18474340438842,0,4.37185525894165,5.43915033340454,0,6.61380052566528,0,6.77921676635742,4.30945444107055,0,4.0684175491333,4.75583267211914,0,4.67579174041748,4.33375740051269,0,6.24260663986206,5.68336629867553,6.60769701004028,8.04351902008056,5.52516460418701,7.68789958953857,5.27865839004516,5.30638933181762
385,5.723992,-0.5656846,0,4.8138689994812,4.37730979919433,8.98543262481689,5.89282608032226,0,4.47153091430664,7.07955741882324,7.11837530136108,7.0987491607666,4.18955326080322,5.90770864486694,0,6.9126968383789,4.39856052398681,0,6.69067049026489,0,6.89396286010742,5.59176874160766,4.55835533142089,4.32239198684692,5.6553258895874,0,4.15867805480957,4.71065998077392,0,5.56793975830078,6.90597963333129,6.26963472366333,5.65529918670654,0,4.75062561035156,5.15156936645507,5.44975185394287,6.56881093978881,5.55198097229003,0,0,6.13759851455688,5.84134197235107,0,5.71712398529052,6.67593383789062,6.01732587814331,0,4.44885873794555,0,4.74269294738769,6.36100053787231,4.1769676208496,4.35028886795043,6.43836402893066,0,4.78947257995605,0,5.70165014266967,5.73986053466796,0,5.53868770599365,4.50636625289917,5.96397829055786,6.84489154815673,0,0,0,0,4.67192220687866,6.32197666168212,0,6.8363914489746,0,0,4.87257957458496,0,0,4.22986698150634,6.11472082138061,6.00723648071289,0,5.15717983245849,6.91412258148193,0,6.51595973968505,7.83771133422851,4.64904069900512,7.27150058746337,4.15935516357421,5.74181032180786
386,2.9310997,7.107365,1,4.85913181304931,4.85800695419311,9.58601474761962,5.9193639755249,0,4.28682565689086,7.40376234054565,6.81947708129882,6.7541275024414,4.29254245758056,5.54848384857177,0,6.54052400588989,4.25705099105835,0,6.67149400711059,0,6.67178201675415,4.90650606155395,4.25287342071533,0,5.03612375259399,0,4.66826295852661,4.85192823410034,0,5.52490091323852,5.69032526016235,5.82218742370605,5.04416847229003,4.80079936981201,4.87931013107299,4.63696765899658,4.57766723632812,5.96690845489501,4.22415876388549,0,5.03882884979248,4.80508375167846,4.85989904403686,0,4.76401090621948,6.56546878814697,0,0,0,0,4.59342527389526,6.15132045745849,4.71271324157714,5.78883695602417,6.08038473129272,0,5.46064805984497,0,4.29361343383789,4.62508964538574,0,4.71898651123046,0,6.00366783142089,6.57098531723022,5.58477783203125,4.38383436203002,0,0,4.13980817794799,5.76310777664184,0,6.53994131088256,0,5.5761752128601,4.34019756317138,0,0,0,4.98499965667724,0,0,0,0,0,6.36923503875732,7.97197675704956,4.77086210250854,6.9788761138916,5.49104642868042,5.46192455291748
387,8.077089,3.7334754,0,4.86253881454467,0,9.84626007080078,6.01806640625,0,0,6.81828594207763,7.22904157638549,6.93630456924438,0,5.49179029464721,0,5.98769044876098,0,4.00819396972656,5.61458921432495,0,6.59022617340087,4.95671367645263,5.67053985595703,3.89815974235534,0,0,5.43529415130615,4.80093336105346,0,3.65066790580749,5.8333568572998,0,3.87305045127868,0,4.07385349273681,4.26388931274414,3.78753185272216,6.16428852081298,4.32396459579467,5.00229406356811,5.79092359542846,5.92258691787719,6.01558923721313,0,4.00630331039428,6.04227828979492,5.38003015518188,3.58601689338684,3.68102145195007,0,4.02056217193603,5.23836660385131,0,4.20481538772583,5.11195659637451,0,5.47801113128662,3.82692313194274,3.65369391441345,4.014404296875,0,0,4.09598445892334,0,5.89856815338134,0,0,4.06833124160766,0,0,4.3095006942749,3.731693983078,5.8396577835083,0,0,3.97290873527526,3.6189432144165,0,4.23561382293701,5.33311605453491,4.2846450805664,0,3.82510900497436,5.84627389907836,0,6.54250049591064,7.71154832839965,4.16716480255126,6.82419919967651,4.64059114456176,5.1069803237915
388,17.623804,12.1586,0,0,0,10.1501150131225,5.83448648452758,0,4.34177446365356,6.31736087799072,7.19317293167114,6.21521854400634,0,4.38118076324462,0,4.77402019500732,0,0,6.26327180862426,0,6.45219707489013,0,5.1228551864624,0,0,0,0,4.57296466827392,0,0,4.90729427337646,0,0,0,0,0,4.58414363861084,5.78487157821655,0,0,5.86960744857788,4.47306728363037,0,0,0,6.14710664749145,0,0,0,0,0,5.13160800933837,0,0,5.11120557785034,0,0,0,0,0,0,0,0,0,5.64392518997192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33330726623535,0,0,5.66489887237548,0,6.5755910873413,7.288414478302,0,6.37888717651367,0,0
389,17.542356,9.833306,1,0,0,9.92442893981933,5.78474712371826,0,4.32194900512695,7.10879135131835,7.03484773635864,6.60311985015869,0,5.43307876586914,0,6.30956506729126,0,0,5.94910812377929,4.2489104270935,6.59438896179199,5.99631834030151,5.47764921188354,0,0,0,4.78958368301391,4.27591609954834,0,4.75586366653442,5.87857294082641,4.94628429412841,4.79404640197753,0,0,4.45703554153442,0,5.96279954910278,0,0,4.45574378967285,5.55022716522216,5.3846321105957,0,0,5.93624258041381,0,0,0,0,4.45789909362793,5.89196920394897,0,4.53177881240844,5.52697944641113,0,0,0,0,0,0,0,0,4.74035835266113,6.15768384933471,0,0,0,0,0,0,0,5.7302222251892,0,0,4.3347487449646,0,0,4.42080402374267,0,0,0,0,0,0,6.9158387184143,7.52510404586792,4.93202924728393,7.08943319320678,5.56151390075683,4.38660287857055
390,13.609602,16.788437,0,0,4.9169545173645,9.62397193908691,6.89906501770019,4.9169545173645,5.24745416641235,7.3945198059082,7.61891508102417,7.20602703094482,0,6.2850637435913,0,6.29749584197998,0,0,5.54839658737182,0,6.81003475189209,5.51710081100463,5.59253501892089,0,5.19830799102783,0,0,5.34928464889526,0,4.86410570144653,6.4089331626892,0,0,0,0,0,4.90298557281494,0,0,0,6.87702417373657,0,0,5.61049842834472,5.00852680206298,7.2345962524414,6.13389635086059,0,0,0,0,0,0,0,6.36869382858276,0,5.41150379180908,0,0,0,0,5.08371305465698,0,5.05203199386596,6.5807819366455,0,0,0,0,0,4.95795631408691,5.11164999008178,4.95256614685058,0,0,4.93767356872558,0,0,0,0,0,0,0,0,0,7.15878868103027,7.39176940917968,4.94029569625854,6.49549388885498,5.53569936752319,0
391,15.852378,11.21538,0,0,0,9.96837997436523,6.85534763336181,0,0,7.18914461135864,7.65241384506225,6.94326639175415,0,5.61608219146728,0,5.4902958869934,0,0,5.33425283432006,0,6.34396314620971,0,5.54072618484497,0,0,0,0,0,0,0,5.41257190704345,0,0,0,0,0,0,0,0,0,6.24843072891235,0,6.28460693359375,0,0,6.70503377914428,5.29242706298828,0,0,0,0,0,0,5.61150979995727,0,0,0,0,0,0,0,0,0,0,5.09413623809814,0,0,0,0,0,0,0,5.37128639221191,0,0,0,0,0,0,0,0,0,0,0,0,7.30846548080444,7.04480791091918,0,6.99596881866455,5.53624248504638,0
392,3.206873,13.223859,1,5.87110567092895,4.56667518615722,9.11187934875488,6.03061151504516,4.56667518615722,4.5104284286499,7.34632587432861,7.16345977783203,7.12255144119262,4.43979358673095,5.64516830444335,0,6.59196043014526,0,4.64452600479126,6.70854377746582,0,6.94050884246826,6.0923171043396,5.82541370391845,0,4.46101999282836,0,4.91570806503295,4.9610743522644,0,5.06808233261108,5.92722511291503,5.85654830932617,5.74484252929687,0,0,0,4.70071029663085,6.1346468925476,0,0,0,5.922043800354,5.81704998016357,4.60552406311035,4.44328546524047,6.25920820236206,5.97993326187133,0,5.02802228927612,0,0,6.5145149230957,0,5.94010686874389,6.45274448394775,0,5.94276332855224,0,0,5.70497369766235,0,4.49212408065795,0,6.50349617004394,6.87713003158569,0,4.76279830932617,4.46341896057128,0,0,4.77815771102905,0,6.94152164459228,5.0639796257019,6.50960159301757,6.0364089012146,0,0,4.51614379882812,5.00427865982055,0,0,0,0,0,6.80895280838012,8.05312538146972,4.97329950332641,7.13547277450561,6.15178203582763,5.62052679061889
393,5.258155,4.920366,0,5.1770806312561,4.78071308135986,9.5670461654663,5.97808933258056,4.78071308135986,0,6.6553955078125,6.90888166427612,6.88591337203979,0,5.7315764427185,0,6.43236541748046,3.86114621162414,0,6.49259901046752,3.95183539390563,6.96981716156005,5.94324207305908,5.26086711883544,0,3.45858287811279,0,4.53542470932006,3.94937205314636,0,5.00814294815063,6.30656814575195,4.86132717132568,4.11370229721069,0,0,4.30706548690795,0,6.08453798294067,3.59027338027954,0,6.04661989212036,5.85891342163085,6.07633686065673,4.29911947250366,5.39721918106079,6.56721496582031,5.74740028381347,4.43061017990112,0,3.61244869232177,0,5.53856325149536,0,5.47478675842285,6.28536367416381,0,5.27333736419677,3.9920117855072,4.47056055068969,4.6834077835083,0,0,0,5.62510013580322,6.67408037185668,4.40400314331054,4.36982822418212,0,0,0,5.27552080154418,0,6.21144914627075,0,3.75460720062255,4.7146782875061,0,3.99395728111267,4.16164541244506,4.86403083801269,5.21284008026123,3.55528354644775,0,5.57746410369873,0,6.91273307800293,7.904794216156,5.3332290649414,7.04934549331665,5.21441936492919,5.66990327835083
394,12.656346,4.173474,0,4.73964834213256,0,9.49599266052246,6.17184400558471,0,0,6.88065814971923,7.38332033157348,6.93103456497192,0,5.77921390533447,0,6.76373481750488,4.36271810531616,4.25950145721435,6.96565914154052,0,6.97841787338256,5.76374673843383,4.59538221359252,0,0,0,5.65277242660522,4.69328880310058,0,0,6.50085401535034,0,0,0,0,0,4.86549234390258,6.48289585113525,0,0,6.42015886306762,5.9340648651123,6.30486440658569,0,4.8574948310852,6.38105821609497,5.69540452957153,0,0,0,0,6.29586267471313,0,4.99120759963989,6.2312273979187,0,0,0,4.26207494735717,4.93702173233032,0,0,0,0,6.52383518218994,0,4.29021120071411,4.7035002708435,0,4.7083306312561,4.38059663772583,0,6.1398320198059,0,0,4.67858171463012,0,0,5.72453546524047,0,4.79009866714477,0,4.52939319610595,6.29031467437744,5.7539210319519,6.81731033325195,7.84744787216186,5.55617189407348,6.95801258087158,0,5.61494016647338
395,13.952865,9.8504505,1,0,0,9.91766548156738,5.813973903656,0,0,6.74794149398803,7.17227458953857,7.22880268096923,0,4.72946834564209,4.61714935302734,5.30389499664306,0,0,6.21632289886474,0,6.66257047653198,4.58819007873535,5.09699153900146,0,4.87203454971313,0,0,0,0,0,6.0230221748352,4.87438201904296,5.11964845657348,0,0,0,0,6.13069486618042,0,0,5.99950695037841,5.06814765930175,0,0,0,6.41333484649658,4.53529834747314,0,0,0,0,4.78817415237426,0,5.15888833999633,6.16339969635009,0,0,0,0,4.8843388557434,4.60088348388671,0,0,5.14872455596923,6.40565586090087,0,0,0,0,0,0,0,5.14421463012695,0,4.69067239761352,0,0,0,0,0,0,0,0,4.87975788116455,0,6.96776676177978,7.49251651763916,4.92037391662597,6.89260673522949,5.98925352096557,0
396,7.3966727,-0.027957035,0,4.08883476257324,4.83861494064331,9.48755931854248,6.19806098937988,0,4.38767337799072,6.96945524215698,7.26920938491821,6.74389553070068,0,6.04472637176513,0,6.46764135360717,4.50986623764038,0,6.62560844421386,0,6.90359020233154,5.72711896896362,5.49964332580566,0,4.89548301696777,0,5.55641508102417,4.51372289657592,0,4.74472427368164,6.6238899230957,4.95201063156127,0,4.9233169555664,4.38499164581298,0,4.60765790939331,6.51555824279785,4.76513576507568,4.30567073822021,5.67240762710571,5.413911819458,4.60586261749267,0,4.30803251266479,5.73759889602661,5.54570007324218,0,0,0,4.59340190887451,6.17652702331543,0,4.81719827651977,5.97224855422973,0,4.33550500869751,0,0,4.69071006774902,4.73373222351074,0,0,5.84473276138305,6.78345441818237,0,0,4.84870147705078,4.84716510772705,4.33889627456665,5.90095329284668,5.52046823501586,6.44236850738525,0,0,0,0,0,5.39220237731933,0,4.41855573654174,0,0,6.41702270507812,0,6.55165290832519,7.88250303268432,4.84085798263549,7.358736038208,5.67942476272583,4.81985473632812
397,15.205447,7.050085,0,0,0,9.71603202819824,6.09469890594482,0,0,6.50900316238403,7.61580467224121,7.057297706604,4.10605382919311,5.43245458602905,0,6.57505989074707,4.55198955535888,0,6.15380716323852,0,6.55418729782104,5.97249126434326,4.90311336517334,0,0,0,5.84941244125366,5.49901866912841,0,4.78012466430664,6.08152818679809,4.62671661376953,4.37769556045532,5.43201923370361,0,4.22228956222534,0,6.01836347579956,0,0,4.65488386154174,0,4.67969799041748,0,0,5.52403783798217,0,0,0,4.74965620040893,0,4.83943033218383,0,0,4.88134813308715,0,0,0,4.91791915893554,5.20829534530639,4.55225229263305,4.25084638595581,0,0,5.57577610015869,0,0,0,4.44108772277832,4.36271667480468,4.54632091522216,0,6.27998304367065,0,0,0,0,0,4.87400102615356,0,5.69559335708618,0,0,5.66901588439941,4.83307838439941,7.6499605178833,7.90432357788085,5.67073154449462,6.91340398788452,4.97935819625854,4.1367335319519
398,12.054434,6.9671164,0,4.51927185058593,3.92920851707458,9.88444137573242,6.2487096786499,0,3.86896967887878,6.57647514343261,7.11006593704223,6.96913576126098,0,3.87736749649047,0,6.0510926246643,3.48492884635925,0,6.05586910247802,0,6.70598363876342,5.186616897583,4.67890071868896,0,0,0,3.63224935531616,4.38155269622802,0,0,6.14262390136718,3.73805856704711,0,3.64330053329467,4.71333456039428,0,4.04594755172729,5.54854869842529,0,0,4.5086030960083,4.98686790466308,5.75569486618042,0,4.74884891510009,6.06560802459716,5.71490716934204,0,0,0,3.80878615379333,5.54972887039184,0,4.98840618133544,5.59762811660766,0,3.58774518966674,0,0,3.62470746040344,0,0,4.14662265777587,4.09546566009521,6.1699514389038,3.71358489990234,0,0,0,0,0,0,5.14242696762085,0,0,0,0,0,4.99584150314331,4.15718698501586,3.9913785457611,3.9377474784851,3.79707837104797,6.41062593460083,5.33626174926757,7.41130828857421,7.6211290359497,0,6.63869905471801,4.11516809463501,4.57911109924316
399,6.5989213,2.0184171,0,5.64202737808227,4.91185760498046,8.96329975128173,6.14424800872802,4.91185760498046,4.44071006774902,6.9989686012268,7.3198218345642,7.07344818115234,0,5.76555681228637,0,6.56192874908447,5.4279670715332,0,6.76037836074829,0,6.9328384399414,5.97636127471923,5.66467761993408,0,4.64576148986816,0,5.8175344467163,4.51335954666137,0,5.07902240753173,6.32554674148559,5.67307138442993,4.59143495559692,0,0,0,5.01465845108032,6.33054876327514,0,0,6.27682781219482,5.56442642211914,4.84512710571289,4.85314655303955,5.57273817062377,6.73182010650634,5.75840139389038,0,5.02412605285644,0,4.59375143051147,6.51818084716796,0,5.7886323928833,6.73095750808715,0,5.53619527816772,0,0,5.10910367965698,4.68348026275634,0,0,5.67315673828125,7.11382293701171,4.88698053359985,0,5.65605163574218,4.6554479598999,4.82585382461547,5.64667797088623,4.68772363662719,6.29450941085815,0,0,5.86815786361694,0,0,5.62892198562622,4.57542037963867,0,4.93212223052978,0,6.98722410202026,0,7.1900987625122,7.87012958526611,5.12275028228759,7.39725828170776,5.70364713668823,5.3549427986145
400,14.919196,8.960944,0,5.43022298812866,0,9.5384521484375,6.09426116943359,0,0,7.03926706314086,7.47674417495727,7.23884582519531,4.65268373489379,4.68039894104003,4.82275915145874,6.4746880531311,0,0,6.61443662643432,0,7.00071954727172,5.03623056411743,5.89963197708129,0,0,0,5.15071392059326,5.33058929443359,0,5.22149753570556,6.26402711868286,5.29532480239868,0,0,0,0,0,6.69114017486572,4.89868593215942,0,0,5.33126735687255,0,4.60155248641967,0,6.57638025283813,5.40485954284668,0,0,0,4.79548120498657,6.51481389999389,0,5.39885139465332,6.35984945297241,0,4.92310953140258,0,4.84535455703735,0,0,4.61931610107421,0,6.31411075592041,6.96941900253295,5.13356208801269,4.66556310653686,0,0,0,4.78092432022094,4.72052240371704,6.58170890808105,0,0,0,0,4.9599118232727,0,5.05959939956665,0,0,0,0,0,6.7940125465393,7.50431203842163,5.08614492416381,7.0753436088562,0,6.04823017120361
